Entity,Day,"COVID-19 doses (cumulative, per hundred)"
Canada,2021-02-06,2.7870374
Canada,2021-02-07,2.8227909
Canada,2021-02-08,2.8780081
Canada,2021-02-09,2.947161
Canada,2021-02-10,3.0243506
Canada,2021-02-11,3.1113777
Canada,2021-02-12,3.208085
Canada,2021-02-13,3.295944
Canada,2021-02-14,3.3378515
Canada,2021-02-15,3.3653338
Canada,2021-02-16,3.4323125
Canada,2021-02-17,3.4877024
Canada,2021-02-18,3.5587795
Canada,2021-02-19,3.6890173
Canada,2021-02-20,3.8226607
Canada,2021-02-21,3.9291718
Canada,2021-02-22,4.08953
Canada,2021-02-23,4.217599
Canada,2021-02-24,4.337685
Canada,2021-02-25,4.489494
Canada,2021-02-26,4.6658893
Canada,2021-02-27,4.8266363
Canada,2021-02-28,4.945159
Canada,2021-03-01,5.09926
Canada,2021-03-02,5.294089
Canada,2021-03-03,5.488104
Canada,2021-03-04,5.6936975
Canada,2021-03-05,5.917093
Canada,2021-03-06,6.10754
Canada,2021-03-07,6.2551346
Canada,2021-03-08,6.4785147
Canada,2021-03-09,6.661327
Canada,2021-03-10,6.866351
Canada,2021-03-11,7.1213374
Canada,2021-03-12,7.4112177
Canada,2021-03-13,7.6855493
Canada,2021-03-14,7.9253917
Canada,2021-03-15,8.247035
Canada,2021-03-16,8.56144
Canada,2021-03-17,8.926026
Canada,2021-03-18,9.332386
Canada,2021-03-19,9.758887
Canada,2021-03-20,10.10418
Canada,2021-03-21,10.33772
Canada,2021-03-22,10.714933
Canada,2021-03-23,11.042025
Canada,2021-03-24,11.487767
Canada,2021-03-25,11.981695
Canada,2021-03-26,12.54643
Canada,2021-03-27,12.985676
Canada,2021-03-28,13.3684845
Canada,2021-03-29,13.8549
Canada,2021-03-30,14.306282
Canada,2021-03-31,14.885944
Canada,2021-04-01,15.426774
Canada,2021-04-02,15.869137
Canada,2021-04-03,16.371614
Canada,2021-04-04,16.684708
Canada,2021-04-05,17.154114
Canada,2021-04-06,17.67725
Canada,2021-04-07,18.284744
Canada,2021-04-08,18.954712
Canada,2021-04-09,19.739532
Canada,2021-04-10,20.367752
Canada,2021-04-11,20.840607
Canada,2021-04-12,21.70972
Canada,2021-04-13,22.413347
Canada,2021-04-14,23.184954
Canada,2021-04-15,23.98304
Canada,2021-04-16,24.815014
Canada,2021-04-17,25.473015
Canada,2021-04-18,25.99115
Canada,2021-04-19,26.668724
Canada,2021-04-20,27.285912
Canada,2021-04-21,28.108395
Canada,2021-04-22,29.052244
Canada,2021-04-23,29.992327
Canada,2021-04-24,30.738203
Canada,2021-04-25,31.338158
Canada,2021-04-26,32.017494
Canada,2021-04-27,32.693996
Canada,2021-04-28,33.379368
Canada,2021-04-29,34.169914
Canada,2021-04-30,34.89834
Canada,2021-05-01,35.50324
Canada,2021-05-02,35.95049
Canada,2021-05-03,36.536125
Canada,2021-05-04,37.142
Canada,2021-05-05,37.88164
Canada,2021-05-06,38.809566
Canada,2021-05-07,39.84115
Canada,2021-05-08,40.691727
Canada,2021-05-09,41.395393
Canada,2021-05-10,42.2632
Canada,2021-05-11,43.046932
Canada,2021-05-12,43.951126
Canada,2021-05-13,44.97547
Canada,2021-05-14,46.09693
Canada,2021-05-15,47.043095
Canada,2021-05-16,47.865932
Canada,2021-05-17,48.87688
Canada,2021-05-18,49.616642
Canada,2021-05-19,50.544395
Canada,2021-05-20,51.578636
Canada,2021-05-21,52.830185
Canada,2021-05-22,53.841278
Canada,2021-05-23,54.642136
Canada,2021-05-24,55.56388
Canada,2021-05-25,56.22307
Canada,2021-05-26,57.057835
Canada,2021-05-27,58.07367
Canada,2021-05-28,59.258205
Canada,2021-05-29,60.15595
Canada,2021-05-30,60.97874
Canada,2021-05-31,61.984886
Canada,2021-06-01,62.798176
Canada,2021-06-02,63.69331
Canada,2021-06-03,64.76338
Canada,2021-06-04,65.95229
Canada,2021-06-05,66.93148
Canada,2021-06-06,67.766975
Canada,2021-06-07,68.82043
Canada,2021-06-08,69.731
Canada,2021-06-09,70.77464
Canada,2021-06-10,72.006966
Canada,2021-06-11,73.30363
Canada,2021-06-12,74.38619
Canada,2021-06-13,75.36247
Canada,2021-06-14,76.516174
Canada,2021-06-15,77.67324
Canada,2021-06-16,78.872505
Canada,2021-06-17,80.18128
Canada,2021-06-18,81.56281
Canada,2021-06-19,82.65119
Canada,2021-06-20,83.55514
Canada,2021-06-21,84.60257
Canada,2021-06-22,85.82097
Canada,2021-06-23,87.153465
Canada,2021-06-24,88.68131
Canada,2021-06-25,90.027
Canada,2021-06-26,91.17311
Canada,2021-06-27,92.10005
Canada,2021-06-28,93.916306
Canada,2021-06-29,95.43171
Canada,2021-06-30,96.996025
Canada,2021-07-01,98.18871
Canada,2021-07-02,99.65124
Canada,2021-07-03,100.58321
Canada,2021-07-04,101.41112
Canada,2021-07-05,102.961365
Canada,2021-07-06,104.205376
Canada,2021-07-07,105.50333
Canada,2021-07-08,107.106155
Canada,2021-07-09,108.51438
Canada,2021-07-10,109.457954
Canada,2021-07-11,110.194954
Canada,2021-07-12,111.49576
Canada,2021-07-13,112.567184
Canada,2021-07-14,113.6669
Canada,2021-07-15,114.79766
Canada,2021-07-16,115.91183
Canada,2021-07-17,116.690605
Canada,2021-07-18,117.27202
Canada,2021-07-19,118.3705
Canada,2021-07-20,119.23487
Canada,2021-07-21,120.22884
Canada,2021-07-22,121.212494
Canada,2021-07-23,122.12838
Canada,2021-07-24,122.771034
Canada,2021-07-25,123.27907
Canada,2021-07-26,124.28715
Canada,2021-07-27,125.0071
Canada,2021-07-28,125.71755
Canada,2021-07-29,126.414604
Canada,2021-07-30,127.07931
Canada,2021-07-31,127.54787
Canada,2021-08-01,127.92258
Canada,2021-08-02,128.16533
Canada,2021-08-03,128.88371
Canada,2021-08-04,129.31496
Canada,2021-08-05,129.80362
Canada,2021-08-06,130.2562
Canada,2021-08-07,130.58572
Canada,2021-08-08,130.8441
Canada,2021-08-09,131.32219
Canada,2021-08-10,131.67467
Canada,2021-08-11,132.02832
Canada,2021-08-12,132.42157
Canada,2021-08-13,132.80162
Canada,2021-08-14,133.1016
Canada,2021-08-15,133.354
Canada,2021-08-16,133.77788
Canada,2021-08-17,134.13095
Canada,2021-08-18,134.45251
Canada,2021-08-19,134.8064
Canada,2021-08-20,135.13647
Canada,2021-08-21,135.39755
Canada,2021-08-22,135.59831
Canada,2021-08-23,135.91022
Canada,2021-08-24,136.21008
Canada,2021-08-25,136.48116
Canada,2021-08-26,136.79785
Canada,2021-08-27,137.0955
Canada,2021-08-28,137.30394
Canada,2021-08-29,137.47874
Canada,2021-08-30,137.79701
Canada,2021-08-31,138.0082
Canada,2021-09-01,138.26067
Canada,2021-09-02,138.50381
Canada,2021-09-03,138.78572
Canada,2021-09-04,138.99774
Canada,2021-09-05,139.15807
Canada,2021-09-06,139.2525
Canada,2021-09-07,139.51692
Canada,2021-09-08,139.73524
Canada,2021-09-09,139.98766
Canada,2021-09-10,140.24123
Canada,2021-09-11,140.42961
Canada,2021-09-12,140.57715
Canada,2021-09-13,140.83359
Canada,2021-09-14,141.0225
Canada,2021-09-15,141.23796
Canada,2021-09-16,141.48602
Canada,2021-09-17,141.89615
Canada,2021-09-18,142.07349
Canada,2021-09-19,142.21756
Canada,2021-09-20,142.57765
Canada,2021-09-21,142.83304
Canada,2021-09-22,143.0918
Canada,2021-09-23,143.38991
Canada,2021-09-24,143.81795
Canada,2021-09-25,144.01045
Canada,2021-09-26,144.18744
Canada,2021-09-27,144.5002
Canada,2021-09-28,144.70203
Canada,2021-09-29,144.95569
Canada,2021-09-30,145.21243
Canada,2021-10-01,145.45601
Canada,2021-10-02,145.61218
Canada,2021-10-03,145.7405
Canada,2021-10-04,146.0103
Canada,2021-10-05,146.2127
Canada,2021-10-06,146.53065
Canada,2021-10-07,146.75368
Canada,2021-10-08,147.00777
Canada,2021-10-09,147.17299
Canada,2021-10-10,147.30675
Canada,2021-10-11,147.37526
Canada,2021-10-12,147.66331
Canada,2021-10-13,147.8968
Canada,2021-10-14,148.15535
Canada,2021-10-15,148.41682
Canada,2021-10-16,148.55576
Canada,2021-10-17,148.67516
Canada,2021-10-18,148.95909
Canada,2021-10-19,149.15323
Canada,2021-10-20,149.36563
Canada,2021-10-21,149.59172
Canada,2021-10-22,149.83203
Canada,2021-10-23,149.95688
Canada,2021-10-24,150.05795
Canada,2021-10-25,150.32158
Canada,2021-10-26,150.53513
Canada,2021-10-27,150.72792
Canada,2021-10-28,150.94025
Canada,2021-10-29,151.13782
Canada,2021-10-30,151.24983
Canada,2021-10-31,151.3395
Canada,2021-11-01,151.563
Canada,2021-11-02,151.70631
Canada,2021-11-03,151.90147
Canada,2021-11-04,152.10342
Canada,2021-11-05,152.28581
Canada,2021-11-06,152.3658
Canada,2021-11-07,152.43884
Canada,2021-11-08,152.67589
Canada,2021-11-09,152.85919
Canada,2021-11-10,153.08398
Canada,2021-11-11,153.18915
Canada,2021-11-12,153.42145
Canada,2021-11-13,153.51286
Canada,2021-11-14,153.58423
Canada,2021-11-15,153.81776
Canada,2021-11-16,153.9823
Canada,2021-11-17,154.17764
Canada,2021-11-18,154.36986
Canada,2021-11-19,154.53777
Canada,2021-11-20,154.6188
Canada,2021-11-21,154.67609
Canada,2021-11-22,154.9112
Canada,2021-11-23,155.00354
Canada,2021-11-24,155.13815
Canada,2021-11-25,155.31837
